chapter,title,verse_num,text,topic,prob
2,SKILFULNESS,66,"To those, son of Sari, I show a device and say: Put an end to your trouble. When I perceive creatures vexed with mishap I make them see Nirvâna.",1,0.9260137677192688
2,SKILFULNESS,67,And so do I reveal all those laws that are ever holy and correct from the very first. And the son of -Buddha who has completed his course shall once be a Gina.,3,0.6432288289070129
2,SKILFULNESS,68,It is but my skilfulness which prompts me to manifest three vehicles; for there is but one vehicle and one track; there is also but one instruction by the leaders.,2,0.9094738960266113
2,SKILFULNESS,69,"Remove all doubt and uncertainty; and should there be any who feel doubts, (let them know that) the Lords of the world speak the truth; this is the only vehicle, a second there is not.",3,0.9415456652641296
2,SKILFULNESS,70,"The former Tathâgatas also, living in the past for innumerable Æons, the many thousands of Buddhas who are gone to final rest, whose number can never be counted,",1,0.936901331
2,SKILFULNESS,71,"Those highest of men have all of them revealed most holy laws by means of illustrations, reasons, and arguments, with many hundred proofs of skilfulness.",4,0.7094660401344299
2,SKILFULNESS,72,And all of them have manifested but one vehicle and introduced but one on earth; by one vehicle have they led to full ripeness inconceivably many thousands of kotis of beings.,3,0.932468832
2,SKILFULNESS,73,"Yet the Ginas possess various and manifold means through which the Tathâgata reveals to the world, including the gods, superior enlightenment, in consideration of the inclinations and dispositions (of the different beings).",3,0.9519494771957397
2,SKILFULNESS,74,"And all in the world who are hearing or have heard the law from the mouth of the Tathâgatas, given alms, followed the moral precepts, and patiently accomplished the whole of their religious duties;",1,0.9487654566764832
2,SKILFULNESS,75,"Who have acquitted themselves in point of zeal and meditation, with wisdom reflected on those laws, and performed several meritorious actions, have all of them reached enlightenment.",0,0.9371345639228821
2,SKILFULNESS,76,"And such beings as were living patient, subdued, and disciplined, under the rule of the Ginas of those times, have all of them reached enlightenment.",0,0.9254972338676453
2,SKILFULNESS,77,"Others also, who paid worship to the relics of the departed Ginas, erected many thousands of Stûpas made of gems, gold, silver, or crystal,",3,0.9375989437103271
2,SKILFULNESS,78,"And those who erected Stûpas from marble, sandal-wood, or eagle-wood; constructed Stûpas from Deodar or a combination of different sorts of timber;",2,0.6967155933380127
2,SKILFULNESS,79,And who in gladness of heart built for the Ginas Stûpas of bricks or clay; or caused mounds of earth to be raised in forests and wildernesses in dedication to the Ginas;,3,0.9492172598838806
2,SKILFULNESS,80,"The little boys even, who in playing erected here and there heaps of sand with the intention of dedicating them as Stûpas to the Ginas, they have all of them reached enlightenment.",3,0.9374903440475464
2,SKILFULNESS,81,"Likewise have all who caused jewel images to be made and dedicated, adorned with the thirty-two characteristic signs, reached enlightenment.",3,0.5122436285018921
2,SKILFULNESS,82,"Others who had images of Sugatas made of the seven precious substances, of copper or brass, have all of them reached enlightenment.",1,0.9183453917503357
2,SKILFULNESS,83,"Those who ordered beautiful statues of Sugatas to be made of lead, iron, clay, or plaster have &c.",4,0.9097609519958496
2,SKILFULNESS,84,"Those who made images (of the Sugatas) on painted walls, with complete limbs and the hundred holy signs, whether they drew them themselves or had them drawn by others, have &c.",4,0.9263465404510498
2,SKILFULNESS,85,"Those even, whether men or boys, who during the lesson or in play, by way of amusement, made upon the walls (such) images with the nail or a piece of wood,",3,0.9314298629760742
2,SKILFULNESS,86,"Have all of them reached enlightenment; they have become compassionate, and, by rousing many Bodhisattvas, have saved kotis of creatures.",1,0.9094008207321167
2,SKILFULNESS,87,"Those who offered flowers and perfumes to the relics of the Tathâgatas, to Stûpas, a mound of earth, images of clay or drawn on a wall;",3,0.9374123811721802
2,SKILFULNESS,88,"Who caused musical instruments, drums, conch trumpets, and noisy great drums to be played, and raised the rattle of tymbals at such places in order to celebrate the highest enlightenment;",3,0.9570910334587097
2,SKILFULNESS,89,"Who caused sweet lutes, cymbals, tabors, small drums, reed-pipes, flutes of ekonnada or sugar-cane to be made, have all of them reached enlightenment.",1,0.9496187567710876
2,SKILFULNESS,90,"Those who to celebrate the Sugatas made thoughts, one shall in course of time see kotis of Buddhas.",3,0.8970953226089478
2,SKILFULNESS,91,"They have all of them reached enlightenment. By paying various kinds of worship to the relics of the Sugatas, by doing but a little for the relics, by making resound were it but a single musical instrument;",3,0.9458969831466675
2,SKILFULNESS,92,"Or by worshipping were it but with a single flower, by drawing on a wall the images of the Sugatas, by doing worship were it even with distracted thoughts, one shall in course of time see kotis of Buddhas.",1,0.9453112483024597
2,SKILFULNESS,93,"Those who, when in presence of a Stûpa, have offered their reverential salutation, be it in a complete form or by merely joining the hands; who, were it but for a single moment, bent their head or body;",3,0.6412495374679565
2,SKILFULNESS,94,"And who at Stûpas containing relics have one single time said: Homage be to Buddha! albeit they did it with distracted thoughts, all have attained superior enlightenment.",0,0.9453909993171692
2,SKILFULNESS,95,"The creatures who in the days of those Sugatas, whether already extinct or still in existence, have heard no more than the name of the law, have all of them reached enlightenment.",0,0.9181023836135864
2,SKILFULNESS,96,Many kotis of future Buddhas beyond imagination and measure shall likewise reveal this device as Ginas and supreme Lords.,3,0.9316236972808838
2,SKILFULNESS,97,"Endless shall be the skilfulness of these leaders of the world, by which they shall educate kotis of beings to that Buddha-knowledge which is free from imperfection.",0,0.9315277338027954
2,SKILFULNESS,98,"Never has there been any being who, after hearing the law of those (leaders), shall not become Buddha; for this is the fixed vow of the Tathâgatas: Let me, by accomplishing my course of duty, lead others to enlightenment.",2,0.7567570805549622
2,SKILFULNESS,99,They are to expound in future days many thousand kotis of heads of the law; in their Tathâgataship they shall teach the law by showing the sole vehicle before-mentioned.,3,0.8523746728897095
2,SKILFULNESS,100,"The line of the law forms an unbroken continuity and the nature of its properties is always manifest. Knowing this, the Buddhas, the highest of men, shall reveal this single vehicle.",0,0.624718964
2,SKILFULNESS,101,"They shall reveal the stability of the law, its being subjected to fixed rules, its unshakeable perpetuity in the world, the awaking of the Buddhas on the elevated terrace of the earth, their skilfulness.",2,0.9487214684486389
2,SKILFULNESS,102,"In all directions of space are standing Buddhas, like sand of the Ganges, honoured by gods and men; these also do, for the weal of all beings in the world, expound superior enlightenment.",3,0.9520224332809448
2,SKILFULNESS,103,"Those Buddhas while manifesting skilfulness display various vehicles though, at the same time, indicating the one single vehicle: the supreme place of blessed rest.vious actions; with due regard to their strenuousness and vigour, as well as their inclination, the Buddhas impart their lights to them.",0,0.9644677042961121
2,SKILFULNESS,104,"Acquainted as they are with the conduct of all mortals, with their peculiar dispositions and previous actions; with due regard to their strenuousness and vigour, as well as their inclination, the Buddhas impart their lights to them.",2,0.43038702
2,SKILFULNESS,105,"By dint of knowledge the leaders produce many illustrations, arguments, and reasons; and considering how the creatures have various inclinations they impart various directions.",4,0.9365972280502319
2,SKILFULNESS,106,"And myself also, the leader of the chief Ginas, am now manifesting, for the weal of creatures now living, this Buddha enlightenment by thousands of kotis of various directions.",3,0.937179685
2,SKILFULNESS,107,I reveal the law in its multifariousness with regard to the inclinations and dispositions of creatures. I use different means to rouse each according to his own character. Such is the might of my knowledge.,4,0.9449558854103088
2,SKILFULNESS,108,"I likewise see the poor wretches, deficient in wisdom and conduct, lapsed into the mundane whirl retained in dismal places, plunged in affliction incessantly renewed.",3,0.952152669
2,SKILFULNESS,109,"Fettered as they are by desire like the yak by its tail, continually blinded by sensual pleasure, they do not seek the Buddha, the mighty one; they do not seek the law that leads to the end of pain.",2,0.9545046091079712
2,SKILFULNESS,110,"Staying in the six states of existence, they are benumbed in their senses, stick unmoved to the low views, and suffer pain on pain. For those I feel a great compassion.",2,0.9493325352668762
